artist,song,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,clusters
Manos Tsangaris,Elephant's Easy Moonwalk Through the Night,3,spotify:track:3j43Q9Zz1U8Ha8XgaYjcPF,0.672,0.984,10,-7.456,0,0.0445,0.0594,0.888,0.0953,0.78,116.1,audio_features,3j43Q9Zz1U8Ha8XgaYjcPF,https://api.spotify.com/v1/tracks/3j43Q9Zz1U8Ha8XgaYjcPF,https://api.spotify.com/v1/audio-analysis/3j43Q9Zz1U8Ha8XgaYjcPF,430811,4,9
Caribou,Never Come Back - Four Tet Remix,0,spotify:track:7DbreVo6L52z1RpplC9mPz,0.754,0.955,11,-8.795,1,0.0402,0.613,0.863,0.105,0.461,128.005,audio_features,7DbreVo6L52z1RpplC9mPz,https://api.spotify.com/v1/tracks/7DbreVo6L52z1RpplC9mPz,https://api.spotify.com/v1/audio-analysis/7DbreVo6L52z1RpplC9mPz,465938,4,9
Tame Impala,Let It Happen,76,spotify:track:2X485T9Z5Ly0xyaghN73ed,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4,2
Carl Stone,Au Jus,0,spotify:track:0PzdvLSkPWwUxUheoGR4aR,0.452,0.33,1,-15.278,0,0.164,0.172,0.0,0.278,0.682,89.219,audio_features,0PzdvLSkPWwUxUheoGR4aR,https://api.spotify.com/v1/tracks/0PzdvLSkPWwUxUheoGR4aR,https://api.spotify.com/v1/audio-analysis/0PzdvLSkPWwUxUheoGR4aR,213827,4,2
Donato Dozzy,Parola - Rework,40,spotify:track:0GQZojX9G6n6YADImDzYW4,0.792,0.813,1,-10.476,1,0.0518,0.632,0.876,0.0865,0.592,120.04,audio_features,0GQZojX9G6n6YADImDzYW4,https://api.spotify.com/v1/tracks/0GQZojX9G6n6YADImDzYW4,https://api.spotify.com/v1/audio-analysis/0GQZojX9G6n6YADImDzYW4,429000,4,9
Yabby You,Dub of Jerusalem,12,spotify:track:113pRiyVCK3CBB9QOGJ5Tc,0.831,0.468,1,-10.45,1,0.224,0.141,0.562,0.0899,0.732,146.936,audio_features,113pRiyVCK3CBB9QOGJ5Tc,https://api.spotify.com/v1/tracks/113pRiyVCK3CBB9QOGJ5Tc,https://api.spotify.com/v1/audio-analysis/113pRiyVCK3CBB9QOGJ5Tc,223835,4,2
Nick Drake,Fly,43,spotify:track:1MLC5UtuCC9d5gN30e7cqj,0.522,0.231,8,-18.562,1,0.0335,0.556,0.676,0.117,0.639,114.307,audio_features,1MLC5UtuCC9d5gN30e7cqj,https://api.spotify.com/v1/tracks/1MLC5UtuCC9d5gN30e7cqj,https://api.spotify.com/v1/audio-analysis/1MLC5UtuCC9d5gN30e7cqj,178000,4,5
Ana Mazzotti,Agora ou Nunca Mais,39,spotify:track:6UBrFOga9gz2xo39oEb4oQ,0.562,0.817,9,-10.942,0,0.052,0.359,0.0136,0.106,0.948,115.599,audio_features,6UBrFOga9gz2xo39oEb4oQ,https://api.spotify.com/v1/tracks/6UBrFOga9gz2xo39oEb4oQ,https://api.spotify.com/v1/audio-analysis/6UBrFOga9gz2xo39oEb4oQ,179290,4,4
Kamuran Akkor,İkimiz Bir Fidanız,35,spotify:track:1rRHrIgrPPHUYD97oYAgli,0.531,0.773,8,-8.211,1,0.076,0.538,0.0,0.1,0.771,81.981,audio_features,1rRHrIgrPPHUYD97oYAgli,https://api.spotify.com/v1/tracks/1rRHrIgrPPHUYD97oYAgli,https://api.spotify.com/v1/audio-analysis/1rRHrIgrPPHUYD97oYAgli,210580,4,4
Brainticket,Jardins,20,spotify:track:27loSaBkz3Au444pQGpgxz,0.188,0.465,4,-10.946,0,0.0362,0.897,0.000963,0.411,0.323,103.256,audio_features,27loSaBkz3Au444pQGpgxz,https://api.spotify.com/v1/tracks/27loSaBkz3Au444pQGpgxz,https://api.spotify.com/v1/audio-analysis/27loSaBkz3Au444pQGpgxz,129866,4,5
Raul Lovisoni,Prati Bagnati Del Monte Analogo,33,spotify:track:3gxcuLf2ZMpOTEyreIwRcN,0.061,0.00978,5,-27.63,0,0.0437,0.994,0.969,0.079,0.036,67.224,audio_features,3gxcuLf2ZMpOTEyreIwRcN,https://api.spotify.com/v1/tracks/3gxcuLf2ZMpOTEyreIwRcN,https://api.spotify.com/v1/audio-analysis/3gxcuLf2ZMpOTEyreIwRcN,1411791,4,8
Cyril Walker,Won't You Serve Him,4,spotify:track:3b1agImynZUTUeNm3rbO2F,0.815,0.575,1,-13.16,1,0.0537,0.0303,0.723,0.299,0.964,117.349,audio_features,3b1agImynZUTUeNm3rbO2F,https://api.spotify.com/v1/tracks/3b1agImynZUTUeNm3rbO2F,https://api.spotify.com/v1/audio-analysis/3b1agImynZUTUeNm3rbO2F,253179,4,2
Daphni,Cloudy,45,spotify:track:3X669cI3mLFk0RVmqVcp4d,0.863,0.601,1,-8.997,1,0.0703,0.00205,0.931,0.0838,0.198,128.014,audio_features,3X669cI3mLFk0RVmqVcp4d,https://api.spotify.com/v1/tracks/3X669cI3mLFk0RVmqVcp4d,https://api.spotify.com/v1/audio-analysis/3X669cI3mLFk0RVmqVcp4d,411819,4,7
Jeff Parker,C'mon Now,0,spotify:track:0opflazFKqbUZNg5KzwWOz,0.459,0.544,10,-10.973,1,0.0534,0.278,0.752,0.233,0.845,170.056,audio_features,0opflazFKqbUZNg5KzwWOz,https://api.spotify.com/v1/tracks/0opflazFKqbUZNg5KzwWOz,https://api.spotify.com/v1/audio-analysis/0opflazFKqbUZNg5KzwWOz,25743,4,3
Gruppo di Improvvisazione Nuova Consonanza,Niente,0,spotify:track:7ing5p435I8EmmUm9MvKYT,0.607,0.574,2,-15.489,1,0.0756,0.0577,0.00484,0.101,0.33,106.621,audio_features,7ing5p435I8EmmUm9MvKYT,https://api.spotify.com/v1/tracks/7ing5p435I8EmmUm9MvKYT,https://api.spotify.com/v1/audio-analysis/7ing5p435I8EmmUm9MvKYT,365942,4,7
The New Year,My Bleeding Wound,8,spotify:track:6shh6Fb0wQe3BcjfQIExbE,0.258,0.709,8,-4.4,1,0.0829,0.244,0.000436,0.0881,0.325,166.0,audio_features,6shh6Fb0wQe3BcjfQIExbE,https://api.spotify.com/v1/tracks/6shh6Fb0wQe3BcjfQIExbE,https://api.spotify.com/v1/audio-analysis/6shh6Fb0wQe3BcjfQIExbE,210293,4,3
EYE,Yellow Density,14,spotify:track:4eVxKQbKTw7SZHcxMgkme6,0.676,0.906,8,-7.446,0,0.0496,0.702,0.761,0.123,0.511,124.029,audio_features,4eVxKQbKTw7SZHcxMgkme6,https://api.spotify.com/v1/tracks/4eVxKQbKTw7SZHcxMgkme6,https://api.spotify.com/v1/audio-analysis/4eVxKQbKTw7SZHcxMgkme6,201411,4,9
Reuben Wilson,"Got To Get Your Own - 7"" Short Edit",0,spotify:track:38TjESRRRwayljZMyDmj5o,0.626,0.848,7,-6.063,1,0.0751,0.367,2.16e-05,0.378,0.808,118.324,audio_features,38TjESRRRwayljZMyDmj5o,https://api.spotify.com/v1/tracks/38TjESRRRwayljZMyDmj5o,https://api.spotify.com/v1/audio-analysis/38TjESRRRwayljZMyDmj5o,201600,4,4
Delired Cameleon Family,Le boeuf,2,spotify:track:6jbZIu6POLVFrkJN2cm7Eu,0.322,0.694,2,-9.879,0,0.102,0.197,0.0128,0.0917,0.544,162.625,audio_features,6jbZIu6POLVFrkJN2cm7Eu,https://api.spotify.com/v1/tracks/6jbZIu6POLVFrkJN2cm7Eu,https://api.spotify.com/v1/audio-analysis/6jbZIu6POLVFrkJN2cm7Eu,519427,1,6
Gene Menger,Welcome Rain In Banana Grove,6,spotify:track:7mi7KaqAzRFMsm3ppqUwKK,0.365,0.597,6,-14.033,1,0.0335,0.418,0.87,0.0372,0.563,90.053,audio_features,7mi7KaqAzRFMsm3ppqUwKK,https://api.spotify.com/v1/tracks/7mi7KaqAzRFMsm3ppqUwKK,https://api.spotify.com/v1/audio-analysis/7mi7KaqAzRFMsm3ppqUwKK,464080,4,7
Jeanne Folly,5'...et quelque de bonheur,0,spotify:track:4UrIQlyFj1dvvqT36wo0ug,0.871,0.643,7,-5.947,1,0.086,0.00895,0.0274,0.0751,0.579,117.335,audio_features,4UrIQlyFj1dvvqT36wo0ug,https://api.spotify.com/v1/tracks/4UrIQlyFj1dvvqT36wo0ug,https://api.spotify.com/v1/audio-analysis/4UrIQlyFj1dvvqT36wo0ug,336103,4,4
Totem Uruguay,Descarga,8,spotify:track:2zuUCXL686oQHt9DTW0YWD,0.45,0.586,4,-9.314,1,0.0581,0.0639,0.00458,0.151,0.795,127.852,audio_features,2zuUCXL686oQHt9DTW0YWD,https://api.spotify.com/v1/tracks/2zuUCXL686oQHt9DTW0YWD,https://api.spotify.com/v1/audio-analysis/2zuUCXL686oQHt9DTW0YWD,248271,4,2
Labi Siffre,(Just) A Little More Line,0,spotify:track:2s1SHQ3RC68r1djUHrObA0,0.543,0.545,9,-12.414,1,0.0284,0.128,0.0,0.0712,0.803,93.797,audio_features,2s1SHQ3RC68r1djUHrObA0,https://api.spotify.com/v1/tracks/2s1SHQ3RC68r1djUHrObA0,https://api.spotify.com/v1/audio-analysis/2s1SHQ3RC68r1djUHrObA0,223320,4,4
Michael Naura Quartet,Call,11,spotify:track:2HireA4H5cOpXaAab5paCo,0.376,0.283,9,-16.59,0,0.0304,0.836,0.0183,0.0732,0.227,125.879,audio_features,2HireA4H5cOpXaAab5paCo,https://api.spotify.com/v1/tracks/2HireA4H5cOpXaAab5paCo,https://api.spotify.com/v1/audio-analysis/2HireA4H5cOpXaAab5paCo,363604,3,5
Ramuntcho Matta,Ne - Original Mix,2,spotify:track:0MjJBkNFG6QMuCuKc9w7IH,0.308,0.188,5,-18.204,1,0.0363,0.841,0.597,0.083,0.093,79.942,audio_features,0MjJBkNFG6QMuCuKc9w7IH,https://api.spotify.com/v1/tracks/0MjJBkNFG6QMuCuKc9w7IH,https://api.spotify.com/v1/audio-analysis/0MjJBkNFG6QMuCuKc9w7IH,556072,4,5
James Holden,10101,0,spotify:track:7A346qNsYSIeTbfUKWNARL,0.773,0.418,10,-14.29,0,0.268,0.138,0.8,0.0794,0.689,126.793,audio_features,7A346qNsYSIeTbfUKWNARL,https://api.spotify.com/v1/tracks/7A346qNsYSIeTbfUKWNARL,https://api.spotify.com/v1/audio-analysis/7A346qNsYSIeTbfUKWNARL,365307,4,0
Lives Of Angels,Cold Expression,13,spotify:track:6OMuOAxBSrjtyjohRkmACH,0.541,0.814,0,-5.866,1,0.0301,0.00735,0.822,0.236,0.802,144.165,audio_features,6OMuOAxBSrjtyjohRkmACH,https://api.spotify.com/v1/tracks/6OMuOAxBSrjtyjohRkmACH,https://api.spotify.com/v1/audio-analysis/6OMuOAxBSrjtyjohRkmACH,292801,4,9
Caribou,Never Come Back - Morgan Geist Remix,0,spotify:track:4mIqobwYutaEmHOgJecyBx,0.799,0.534,5,-9.769,1,0.0658,0.0428,0.187,0.0784,0.208,127.979,audio_features,4mIqobwYutaEmHOgJecyBx,https://api.spotify.com/v1/tracks/4mIqobwYutaEmHOgJecyBx,https://api.spotify.com/v1/audio-analysis/4mIqobwYutaEmHOgJecyBx,438613,4,7
Four Tet,Insect Near Piha Beach,35,spotify:track:2pOV1do0oBMOcEy4kT3ySp,0.733,0.841,9,-10.309,1,0.0993,0.0428,0.885,0.0875,0.121,131.003,audio_features,2pOV1do0oBMOcEy4kT3ySp,https://api.spotify.com/v1/tracks/2pOV1do0oBMOcEy4kT3ySp,https://api.spotify.com/v1/audio-analysis/2pOV1do0oBMOcEy4kT3ySp,315732,4,9
Four Tet,Hi Hello,26,spotify:track:71dcRRf7iqaiFXvWb1xP9R,0.798,0.209,6,-17.508,0,0.0476,0.742,0.873,0.104,0.224,122.021,audio_features,71dcRRf7iqaiFXvWb1xP9R,https://api.spotify.com/v1/tracks/71dcRRf7iqaiFXvWb1xP9R,https://api.spotify.com/v1/audio-analysis/71dcRRf7iqaiFXvWb1xP9R,48932,3,5
Caribou,Sunny's Time,30,spotify:track:4A2OuywV9m5FS6g4Z0BizY,0.506,0.388,3,-12.93,0,0.0332,0.918,0.656,0.227,0.305,149.898,audio_features,4A2OuywV9m5FS6g4Z0BizY,https://api.spotify.com/v1/tracks/4A2OuywV9m5FS6g4Z0BizY,https://api.spotify.com/v1/audio-analysis/4A2OuywV9m5FS6g4Z0BizY,169613,4,5
Ian Pooley,900 Degrees,35,spotify:track:3nBF7oaQBAY6M2eVuUCnYn,0.581,0.734,11,-7.613,0,0.0535,0.000164,0.875,0.18,0.532,124.996,audio_features,3nBF7oaQBAY6M2eVuUCnYn,https://api.spotify.com/v1/tracks/3nBF7oaQBAY6M2eVuUCnYn,https://api.spotify.com/v1/audio-analysis/3nBF7oaQBAY6M2eVuUCnYn,369840,4,9
Asquith,The Conditioning Track - NYC Mix,9,spotify:track:1Xe5CIp5pFPcEqUsJ83Yhs,0.786,0.905,9,-6.334,1,0.146,0.000994,0.921,0.108,0.204,130.011,audio_features,1Xe5CIp5pFPcEqUsJ83Yhs,https://api.spotify.com/v1/tracks/1Xe5CIp5pFPcEqUsJ83Yhs,https://api.spotify.com/v1/audio-analysis/1Xe5CIp5pFPcEqUsJ83Yhs,341538,4,9
MJ Cole,Dizzy New Heights - Shanti Celeste Remix,15,spotify:track:27fQB5tUfHAgwG2JFjMQgh,0.758,0.822,6,-8.488,0,0.0875,0.000554,0.907,0.104,0.407,135.009,audio_features,27fQB5tUfHAgwG2JFjMQgh,https://api.spotify.com/v1/tracks/27fQB5tUfHAgwG2JFjMQgh,https://api.spotify.com/v1/audio-analysis/27fQB5tUfHAgwG2JFjMQgh,363853,4,9
Nathan Fake,The Sky Was Pink - Holden Remix,0,spotify:track:351LyEn9dxRxgkl28GwQtl,0.786,0.538,1,-12.98,0,0.0599,0.000263,0.897,0.0818,0.0932,123.961,audio_features,351LyEn9dxRxgkl28GwQtl,https://api.spotify.com/v1/tracks/351LyEn9dxRxgkl28GwQtl,https://api.spotify.com/v1/audio-analysis/351LyEn9dxRxgkl28GwQtl,570587,3,7
Virgo Four,It's a Crime - Caribou Remix,19,spotify:track:2VdbUexGbyGisJT0gN3nA7,0.85,0.608,3,-10.493,0,0.0537,0.00296,0.848,0.135,0.651,125.192,audio_features,2VdbUexGbyGisJT0gN3nA7,https://api.spotify.com/v1/tracks/2VdbUexGbyGisJT0gN3nA7,https://api.spotify.com/v1/audio-analysis/2VdbUexGbyGisJT0gN3nA7,496084,4,9
Totó La Momposina,Curura,0,spotify:track:0x7YVhDQEsYZkCU0FGPdOw,0.5,0.783,6,-8.522,1,0.0797,0.718,0.000291,0.173,0.849,99.746,audio_features,0x7YVhDQEsYZkCU0FGPdOw,https://api.spotify.com/v1/tracks/0x7YVhDQEsYZkCU0FGPdOw,https://api.spotify.com/v1/audio-analysis/0x7YVhDQEsYZkCU0FGPdOw,322160,4,4
Barrett Strong,Man Up In The Sky,9,spotify:track:5Huz3gF8p0V77NbCpV5Hda,0.62,0.776,0,-9.94,0,0.0765,0.367,0.000338,0.353,0.846,98.493,audio_features,5Huz3gF8p0V77NbCpV5Hda,https://api.spotify.com/v1/tracks/5Huz3gF8p0V77NbCpV5Hda,https://api.spotify.com/v1/audio-analysis/5Huz3gF8p0V77NbCpV5Hda,250293,4,2
The Diddys,Intergalactic Love Song,44,spotify:track:29pSTaZjWmJtJhJtnxIMaK,0.683,0.743,5,-7.379,1,0.0325,0.706,0.633,0.211,0.883,115.079,audio_features,29pSTaZjWmJtJhJtnxIMaK,https://api.spotify.com/v1/tracks/29pSTaZjWmJtJhJtnxIMaK,https://api.spotify.com/v1/audio-analysis/29pSTaZjWmJtJhJtnxIMaK,278040,4,9
Henry Franklin,Blue Lights,0,spotify:track:6MQTwCO4WNzcDFGTOUWIjF,0.414,0.932,11,-5.397,0,0.3,0.00335,0.231,0.795,0.513,130.203,audio_features,6MQTwCO4WNzcDFGTOUWIjF,https://api.spotify.com/v1/tracks/6MQTwCO4WNzcDFGTOUWIjF,https://api.spotify.com/v1/audio-analysis/6MQTwCO4WNzcDFGTOUWIjF,248267,4,1
Quavius,Love The Way,10,spotify:track:7zM3e7NeiaZtmEPQWpbCBQ,0.904,0.564,9,-8.644,0,0.118,0.0298,0.892,0.142,0.833,115.029,audio_features,7zM3e7NeiaZtmEPQWpbCBQ,https://api.spotify.com/v1/tracks/7zM3e7NeiaZtmEPQWpbCBQ,https://api.spotify.com/v1/audio-analysis/7zM3e7NeiaZtmEPQWpbCBQ,146867,4,9
Aaron Broomfield,I'm Gonna Miss Ya,23,spotify:track:4Ee9BZ7ABYhctaCd2T25OJ,0.688,0.894,7,-4.683,0,0.065,0.416,0.000373,0.317,0.963,109.622,audio_features,4Ee9BZ7ABYhctaCd2T25OJ,https://api.spotify.com/v1/tracks/4Ee9BZ7ABYhctaCd2T25OJ,https://api.spotify.com/v1/audio-analysis/4Ee9BZ7ABYhctaCd2T25OJ,273934,4,4
Kingsley Bucknor,Just U and Me,0,spotify:track:1gExHdDhjAXCVyK4n7GxKM,0.811,0.725,9,-10.088,1,0.0513,0.123,0.0,0.258,0.843,112.839,audio_features,1gExHdDhjAXCVyK4n7GxKM,https://api.spotify.com/v1/tracks/1gExHdDhjAXCVyK4n7GxKM,https://api.spotify.com/v1/audio-analysis/1gExHdDhjAXCVyK4n7GxKM,264000,4,4
DaBaby,BOP,76,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4,0
Mobb Deep,Hell on Earth (Front Lines),66,spotify:track:1RjU7UhRICmdFPKxCucLgq,0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.038,audio_features,1RjU7UhRICmdFPKxCucLgq,https://api.spotify.com/v1/tracks/1RjU7UhRICmdFPKxCucLgq,https://api.spotify.com/v1/audio-analysis/1RjU7UhRICmdFPKxCucLgq,274093,4,0
Ursula K. Le Guin,Heron Dance,0,spotify:track:7lAU0lKSNFuk3QhWJCIRVE,0.397,0.408,7,-7.01,1,0.0381,0.489,0.00128,0.116,0.0313,130.383,audio_features,7lAU0lKSNFuk3QhWJCIRVE,https://api.spotify.com/v1/tracks/7lAU0lKSNFuk3QhWJCIRVE,https://api.spotify.com/v1/audio-analysis/7lAU0lKSNFuk3QhWJCIRVE,248640,3,3
Angelo Noce Santoro,"Raindance, Pt. 1",5,spotify:track:0tGBB7JBFmB8ZUXYOJJxc8,0.786,0.394,10,-15.961,0,0.12,0.0987,0.702,0.0749,0.208,102.59,audio_features,0tGBB7JBFmB8ZUXYOJJxc8,https://api.spotify.com/v1/tracks/0tGBB7JBFmB8ZUXYOJJxc8,https://api.spotify.com/v1/audio-analysis/0tGBB7JBFmB8ZUXYOJJxc8,154427,4,7
Daniel Schmidt,And the Darkest Hour is Just Before Dawn,16,spotify:track:4jIsolrxzAUdBu5x5ExGPJ,0.251,0.0323,2,-21.492,0,0.0357,0.969,0.931,0.102,0.0344,130.017,audio_features,4jIsolrxzAUdBu5x5ExGPJ,https://api.spotify.com/v1/tracks/4jIsolrxzAUdBu5x5ExGPJ,https://api.spotify.com/v1/audio-analysis/4jIsolrxzAUdBu5x5ExGPJ,752337,4,8
Melodic Energy Commission,Galloop,0,spotify:track:4NsTGNVSBPcpwlk0W0FbtK,0.644,0.508,8,-18.74,0,0.0384,0.883,0.461,0.173,0.361,132.806,audio_features,4NsTGNVSBPcpwlk0W0FbtK,https://api.spotify.com/v1/tracks/4NsTGNVSBPcpwlk0W0FbtK,https://api.spotify.com/v1/audio-analysis/4NsTGNVSBPcpwlk0W0FbtK,137887,4,5
Peter Kardas,Other Playgrounds,4,spotify:track:1pSXl7t59Okp4n4V3r9Gbz,0.364,0.41,4,-17.962,1,0.0417,0.0049,0.964,0.151,0.341,145.799,audio_features,1pSXl7t59Okp4n4V3r9Gbz,https://api.spotify.com/v1/tracks/1pSXl7t59Okp4n4V3r9Gbz,https://api.spotify.com/v1/audio-analysis/1pSXl7t59Okp4n4V3r9Gbz,311697,4,7
Caribou,Magpie,29,spotify:track:7JupIPNh2O9kapSLZADTbd,0.626,0.541,8,-16.217,1,0.0374,0.882,0.719,0.172,0.519,79.985,audio_features,7JupIPNh2O9kapSLZADTbd,https://api.spotify.com/v1/tracks/7JupIPNh2O9kapSLZADTbd,https://api.spotify.com/v1/audio-analysis/7JupIPNh2O9kapSLZADTbd,235707,4,5
Beverly Glenn-Copeland,Erzili,0,spotify:track:5z62yqSk3cKEA8maQ1fKWt,0.484,0.571,7,-10.02,1,0.0486,0.569,0.752,0.125,0.448,114.801,audio_features,5z62yqSk3cKEA8maQ1fKWt,https://api.spotify.com/v1/tracks/5z62yqSk3cKEA8maQ1fKWt,https://api.spotify.com/v1/audio-analysis/5z62yqSk3cKEA8maQ1fKWt,585952,4,7
Luka Productions,Terriya,0,spotify:track:2r95gHaGvtBXWQz9SVEl1H,0.792,0.697,9,-9.027,0,0.0351,0.867,0.601,0.232,0.934,140.03,audio_features,2r95gHaGvtBXWQz9SVEl1H,https://api.spotify.com/v1/tracks/2r95gHaGvtBXWQz9SVEl1H,https://api.spotify.com/v1/audio-analysis/2r95gHaGvtBXWQz9SVEl1H,309093,4,4
African Futurism,Akal Akal,0,spotify:track:6FTO208feeRSFe3qhts2Dq,0.748,0.689,6,-7.084,1,0.046,0.238,3.9e-06,0.313,0.734,121.96,audio_features,6FTO208feeRSFe3qhts2Dq,https://api.spotify.com/v1/tracks/6FTO208feeRSFe3qhts2Dq,https://api.spotify.com/v1/audio-analysis/6FTO208feeRSFe3qhts2Dq,314886,4,4
Professor Rhythm,Professor 3,0,spotify:track:5clxOZObNgDX7yBUpt8z7r,0.773,0.776,7,-9.67,1,0.0636,0.325,0.858,0.143,0.782,116.207,audio_features,5clxOZObNgDX7yBUpt8z7r,https://api.spotify.com/v1/tracks/5clxOZObNgDX7yBUpt8z7r,https://api.spotify.com/v1/audio-analysis/5clxOZObNgDX7yBUpt8z7r,295892,4,9
Asha Bhosle,Udi Baba,32,spotify:track:4cdy3F7hCRFN8HvVIdOFTq,0.726,0.502,1,-11.316,1,0.134,0.0587,0.00105,0.119,0.516,102.447,audio_features,4cdy3F7hCRFN8HvVIdOFTq,https://api.spotify.com/v1/tracks/4cdy3F7hCRFN8HvVIdOFTq,https://api.spotify.com/v1/audio-analysis/4cdy3F7hCRFN8HvVIdOFTq,383191,4,2
Daniel Lopatin,High Life,30,spotify:track:5Yx7BEXwCEAv9MWKiWesdY,0.278,0.239,0,-18.171,1,0.0463,0.987,0.873,0.266,0.102,89.63,audio_features,5Yx7BEXwCEAv9MWKiWesdY,https://api.spotify.com/v1/tracks/5Yx7BEXwCEAv9MWKiWesdY,https://api.spotify.com/v1/audio-analysis/5Yx7BEXwCEAv9MWKiWesdY,60013,4,5
Caribou,Like I Loved You,40,spotify:track:0NytPw07A35rMOHJsBsYSa,0.725,0.688,1,-9.45,1,0.0572,0.391,0.65,0.114,0.638,100.006,audio_features,0NytPw07A35rMOHJsBsYSa,https://api.spotify.com/v1/tracks/0NytPw07A35rMOHJsBsYSa,https://api.spotify.com/v1/audio-analysis/0NytPw07A35rMOHJsBsYSa,245960,4,2
Vegyn,Blue Verb,5,spotify:track:5LWDFMMBB24zGSLGyVcgZE,0.621,0.469,1,-8.58,1,0.0568,0.197,0.151,0.727,0.853,157.2,audio_features,5LWDFMMBB24zGSLGyVcgZE,https://api.spotify.com/v1/tracks/5LWDFMMBB24zGSLGyVcgZE,https://api.spotify.com/v1/audio-analysis/5LWDFMMBB24zGSLGyVcgZE,142824,4,1
KAYTRANADA,Puff Lah,53,spotify:track:21mimz3pv3JD4r8wEJJfNg,0.707,0.863,11,-7.469,1,0.056,0.000576,0.893,0.236,0.735,108.022,audio_features,21mimz3pv3JD4r8wEJJfNg,https://api.spotify.com/v1/tracks/21mimz3pv3JD4r8wEJJfNg,https://api.spotify.com/v1/audio-analysis/21mimz3pv3JD4r8wEJJfNg,113347,4,9
Bruno Spoerri,Bicycle Ride,1,spotify:track:5EnpDxmCsP107YWPiBdjck,0.784,0.706,6,-15.34,0,0.0648,5.7e-05,0.943,0.0892,0.96,138.242,audio_features,5EnpDxmCsP107YWPiBdjck,https://api.spotify.com/v1/tracks/5EnpDxmCsP107YWPiBdjck,https://api.spotify.com/v1/audio-analysis/5EnpDxmCsP107YWPiBdjck,62093,4,9
Tonto's Expanding Head Band,Riversong,27,spotify:track:6jGNKtvSlqYLpDwF2hH9bx,0.177,0.22,1,-18.357,1,0.0358,0.944,0.871,0.0953,0.0813,85.166,audio_features,6jGNKtvSlqYLpDwF2hH9bx,https://api.spotify.com/v1/tracks/6jGNKtvSlqYLpDwF2hH9bx,https://api.spotify.com/v1/audio-analysis/6jGNKtvSlqYLpDwF2hH9bx,477960,3,5
Jan Jones,Independent Woman,10,spotify:track:0pQljTOoWCdskkU6JETS9J,0.664,0.643,9,-6.773,1,0.0299,0.0759,8.99e-05,0.134,0.537,115.198,audio_features,0pQljTOoWCdskkU6JETS9J,https://api.spotify.com/v1/tracks/0pQljTOoWCdskkU6JETS9J,https://api.spotify.com/v1/audio-analysis/0pQljTOoWCdskkU6JETS9J,235896,4,4
Dee Edwards,Why Can't There Be Love,0,spotify:track:0zFsJZqDLe1xLHQ6EUfuXq,0.457,0.87,8,-5.894,0,0.22,0.404,2.82e-05,0.0297,0.773,206.405,audio_features,0zFsJZqDLe1xLHQ6EUfuXq,https://api.spotify.com/v1/tracks/0zFsJZqDLe1xLHQ6EUfuXq,https://api.spotify.com/v1/audio-analysis/0zFsJZqDLe1xLHQ6EUfuXq,164560,4,3
Itopia,Creation Dubwise,10,spotify:track:5Qr2lVvkFiiCVT4UDpztrE,0.637,0.501,9,-10.364,0,0.0688,0.292,0.788,0.102,0.513,145.635,audio_features,5Qr2lVvkFiiCVT4UDpztrE,https://api.spotify.com/v1/tracks/5Qr2lVvkFiiCVT4UDpztrE,https://api.spotify.com/v1/audio-analysis/5Qr2lVvkFiiCVT4UDpztrE,157798,4,9
CAN,Shikako Maru Ten,0,spotify:track:5WX2i60xkzIrq0ZTMIDu2C,0.766,0.559,11,-12.426,0,0.0519,0.0374,0.893,0.111,0.82,159.203,audio_features,5WX2i60xkzIrq0ZTMIDu2C,https://api.spotify.com/v1/tracks/5WX2i60xkzIrq0ZTMIDu2C,https://api.spotify.com/v1/audio-analysis/5WX2i60xkzIrq0ZTMIDu2C,198037,1,6
Beverly Glenn-Copeland,Color of Anyhow,0,spotify:track:4c3N9DQVFcOk0b3ozwagHU,0.308,0.314,7,-11.999,1,0.0306,0.897,0.579,0.0906,0.215,79.903,audio_features,4c3N9DQVFcOk0b3ozwagHU,https://api.spotify.com/v1/tracks/4c3N9DQVFcOk0b3ozwagHU,https://api.spotify.com/v1/audio-analysis/4c3N9DQVFcOk0b3ozwagHU,234235,4,5
